"Area","MTU","Solar  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|BE","04.10.2023 17:00 - 04.10.2023 18:00 (CET/CEST)","964","1157","405"
"BZN|BE","04.10.2023 18:00 - 04.10.2023 19:00 (CET/CEST)","250","1442","355"
"BZN|BE","04.10.2023 19:00 - 04.10.2023 20:00 (CET/CEST)","1","1289","439"
"BZN|BE","04.10.2023 20:00 - 04.10.2023 21:00 (CET/CEST)","0","1424","619"
"BZN|BE","04.10.2023 21:00 - 04.10.2023 22:00 (CET/CEST)","0","1701","797"
"BZN|BE","04.10.2023 22:00 - 04.10.2023 23:00 (CET/CEST)","0","1939","878"
"BZN|BE","04.10.2023 23:00 - 05.10.2023 00:00 (CET/CEST)","0","1720","884"
"BZN|BE","05.10.2023 00:00 - 05.10.2023 01:00 (CET/CEST)","0","1555","808"
"BZN|BE","05.10.2023 01:00 - 05.10.2023 02:00 (CET/CEST)","0","1574","808"
"BZN|BE","05.10.2023 02:00 - 05.10.2023 03:00 (CET/CEST)","0","1452","821"
"BZN|BE","05.10.2023 03:00 - 05.10.2023 04:00 (CET/CEST)","0","1563","759"
"BZN|BE","05.10.2023 04:00 - 05.10.2023 05:00 (CET/CEST)","0","1497","693"
"BZN|BE","05.10.2023 05:00 - 05.10.2023 06:00 (CET/CEST)","0","1293","667"
"BZN|BE","05.10.2023 06:00 - 05.10.2023 07:00 (CET/CEST)","0","1260","651"
"BZN|BE","05.10.2023 07:00 - 05.10.2023 08:00 (CET/CEST)","0","993","678"
"BZN|BE","05.10.2023 08:00 - 05.10.2023 09:00 (CET/CEST)","135","789","653"
"BZN|BE","05.10.2023 09:00 - 05.10.2023 10:00 (CET/CEST)","431","682","471"
"BZN|BE","05.10.2023 10:00 - 05.10.2023 11:00 (CET/CEST)","634","562","352"
"BZN|BE","05.10.2023 11:00 - 05.10.2023 12:00 (CET/CEST)","859","373","313"
"BZN|BE","05.10.2023 12:00 - 05.10.2023 13:00 (CET/CEST)","1908","304","260"
"BZN|BE","05.10.2023 13:00 - 05.10.2023 14:00 (CET/CEST)","3154","294","289"
"BZN|BE","05.10.2023 14:00 - 05.10.2023 15:00 (CET/CEST)","3229","293","267"
"BZN|BE","05.10.2023 15:00 - 05.10.2023 16:00 (CET/CEST)","2531","348","246"
"BZN|BE","05.10.2023 16:00 - 05.10.2023 17:00 (CET/CEST)","2005","498","221"
"BZN|BE","05.10.2023 17:00 - 05.10.2023 18:00 (CET/CEST)","1141","533","166"
"BZN|BE","05.10.2023 18:00 - 05.10.2023 19:00 (CET/CEST)","262","671","144"
"BZN|BE","05.10.2023 19:00 - 05.10.2023 20:00 (CET/CEST)","1","1390","185"
"BZN|BE","05.10.2023 20:00 - 05.10.2023 21:00 (CET/CEST)","0","1639","338"
"BZN|BE","05.10.2023 21:00 - 05.10.2023 22:00 (CET/CEST)","0","1671","459"
"BZN|BE","05.10.2023 22:00 - 05.10.2023 23:00 (CET/CEST)","0","1579","517"
"BZN|BE","05.10.2023 23:00 - 06.10.2023 00:00 (CET/CEST)","0","1490","549"
"BZN|BE","06.10.2023 00:00 - 06.10.2023 01:00 (CET/CEST)","0","1377","585"
"BZN|BE","06.10.2023 01:00 - 06.10.2023 02:00 (CET/CEST)","0","1376","610"
"BZN|BE","06.10.2023 02:00 - 06.10.2023 03:00 (CET/CEST)","0","1416","633"
"BZN|BE","06.10.2023 03:00 - 06.10.2023 04:00 (CET/CEST)","0","1471","678"
"BZN|BE","06.10.2023 04:00 - 06.10.2023 05:00 (CET/CEST)","0","1426","711"
"BZN|BE","06.10.2023 05:00 - 06.10.2023 06:00 (CET/CEST)","0","1611","777"
"BZN|BE","06.10.2023 06:00 - 06.10.2023 07:00 (CET/CEST)","0","1721","839"
"BZN|BE","06.10.2023 07:00 - 06.10.2023 08:00 (CET/CEST)","0","1802","833"
"BZN|BE","06.10.2023 08:00 - 06.10.2023 09:00 (CET/CEST)","315","1902","825"
"BZN|BE","06.10.2023 09:00 - 06.10.2023 10:00 (CET/CEST)","1113","1912","674"
"BZN|BE","06.10.2023 10:00 - 06.10.2023 11:00 (CET/CEST)","1915","1993","486"
"BZN|BE","06.10.2023 11:00 - 06.10.2023 12:00 (CET/CEST)","2592","2016","442"
"BZN|BE","06.10.2023 12:00 - 06.10.2023 13:00 (CET/CEST)","2832","2002","519"
"BZN|BE","06.10.2023 13:00 - 06.10.2023 14:00 (CET/CEST)","2971","1943","537"
"BZN|BE","06.10.2023 14:00 - 06.10.2023 15:00 (CET/CEST)","3550","1833","552"
"BZN|BE","06.10.2023 15:00 - 06.10.2023 16:00 (CET/CEST)","3310","1957","593"
"BZN|BE","06.10.2023 16:00 - 06.10.2023 17:00 (CET/CEST)","2230","2090","592"
"BZN|BE","06.10.2023 17:00 - 06.10.2023 18:00 (CET/CEST)","1213","2125","551"
"BZN|BE","06.10.2023 18:00 - 06.10.2023 19:00 (CET/CEST)","366","2116","525"
"BZN|BE","06.10.2023 19:00 - 06.10.2023 20:00 (CET/CEST)","6","2113","755"
"BZN|BE","06.10.2023 20:00 - 06.10.2023 21:00 (CET/CEST)","0","2075","976"
"BZN|BE","06.10.2023 21:00 - 06.10.2023 22:00 (CET/CEST)","0","2020","1055"
"BZN|BE","06.10.2023 22:00 - 06.10.2023 23:00 (CET/CEST)","0","1989","1037"
"BZN|BE","06.10.2023 23:00 - 07.10.2023 00:00 (CET/CEST)","0","1899","963"
"BZN|BE","07.10.2023 00:00 - 07.10.2023 01:00 (CET/CEST)","0","1609","883"
"BZN|BE","07.10.2023 01:00 - 07.10.2023 02:00 (CET/CEST)","0","1691","904"
"BZN|BE","07.10.2023 02:00 - 07.10.2023 03:00 (CET/CEST)","0","1623","913"
"BZN|BE","07.10.2023 03:00 - 07.10.2023 04:00 (CET/CEST)","0","1430","859"
"BZN|BE","07.10.2023 04:00 - 07.10.2023 05:00 (CET/CEST)","0","1250","768"
"BZN|BE","07.10.2023 05:00 - 07.10.2023 06:00 (CET/CEST)","0","1061","716"
"BZN|BE","07.10.2023 06:00 - 07.10.2023 07:00 (CET/CEST)","0","1316","685"
"BZN|BE","07.10.2023 07:00 - 07.10.2023 08:00 (CET/CEST)","0","1650","674"
"BZN|BE","07.10.2023 08:00 - 07.10.2023 09:00 (CET/CEST)","99","1965","752"
"BZN|BE","07.10.2023 09:00 - 07.10.2023 10:00 (CET/CEST)","730","1935","806"
"BZN|BE","07.10.2023 10:00 - 07.10.2023 11:00 (CET/CEST)","2198","1895","771"
"BZN|BE","07.10.2023 11:00 - 07.10.2023 12:00 (CET/CEST)","3490","1733","806"
"BZN|BE","07.10.2023 12:00 - 07.10.2023 13:00 (CET/CEST)","4240","1676","928"
"BZN|BE","07.10.2023 13:00 - 07.10.2023 14:00 (CET/CEST)","4505","1643","990"
"BZN|BE","07.10.2023 14:00 - 07.10.2023 15:00 (CET/CEST)","4211","1630","1037"
"BZN|BE","07.10.2023 15:00 - 07.10.2023 16:00 (CET/CEST)","3385","1822","970"
"BZN|BE","07.10.2023 16:00 - 07.10.2023 17:00 (CET/CEST)","2360","1797","958"
"BZN|BE","07.10.2023 17:00 - 07.10.2023 18:00 (CET/CEST)","1254","1973","848"
"BZN|BE","07.10.2023 18:00 - 07.10.2023 19:00 (CET/CEST)","284","2084","961"
"BZN|BE","07.10.2023 19:00 - 07.10.2023 20:00 (CET/CEST)","2","2058","1131"
"BZN|BE","07.10.2023 20:00 - 07.10.2023 21:00 (CET/CEST)","0","1963","1219"
"BZN|BE","07.10.2023 21:00 - 07.10.2023 22:00 (CET/CEST)","0","1933","1214"
"BZN|BE","07.10.2023 22:00 - 07.10.2023 23:00 (CET/CEST)","0","1940","1105"
"BZN|BE","07.10.2023 23:00 - 08.10.2023 00:00 (CET/CEST)","0","1474","1006"
"BZN|BE","08.10.2023 00:00 - 08.10.2023 01:00 (CET/CEST)","0","1004","919"
"BZN|BE","08.10.2023 01:00 - 08.10.2023 02:00 (CET/CEST)","0","734","848"
"BZN|BE","08.10.2023 02:00 - 08.10.2023 03:00 (CET/CEST)","0","528","725"
"BZN|BE","08.10.2023 03:00 - 08.10.2023 04:00 (CET/CEST)","0","414","680"
"BZN|BE","08.10.2023 04:00 - 08.10.2023 05:00 (CET/CEST)","0","213","646"
"BZN|BE","08.10.2023 05:00 - 08.10.2023 06:00 (CET/CEST)","0","47","510"
"BZN|BE","08.10.2023 06:00 - 08.10.2023 07:00 (CET/CEST)","0","1","354"
"BZN|BE","08.10.2023 07:00 - 08.10.2023 08:00 (CET/CEST)","0","","252"
"BZN|BE","08.10.2023 08:00 - 08.10.2023 09:00 (CET/CEST)","212","","139"
"BZN|BE","08.10.2023 09:00 - 08.10.2023 10:00 (CET/CEST)","998","","69"
"BZN|BE","08.10.2023 10:00 - 08.10.2023 11:00 (CET/CEST)","2081","","25"
"BZN|BE","08.10.2023 11:00 - 08.10.2023 12:00 (CET/CEST)","2892","","7"
"BZN|BE","08.10.2023 12:00 - 08.10.2023 13:00 (CET/CEST)","3677","","10"
"BZN|BE","08.10.2023 13:00 - 08.10.2023 14:00 (CET/CEST)","4085","7","31"
"BZN|BE","08.10.2023 14:00 - 08.10.2023 15:00 (CET/CEST)","3837","20","30"
"BZN|BE","08.10.2023 15:00 - 08.10.2023 16:00 (CET/CEST)","3219","64","30"
"BZN|BE","08.10.2023 16:00 - 08.10.2023 17:00 (CET/CEST)","2232","108","43"
"BZN|BE","08.10.2023 17:00 - 08.10.2023 18:00 (CET/CEST)","1143","146","56"
"BZN|BE","08.10.2023 18:00 - 08.10.2023 19:00 (CET/CEST)","268","204","87"
"BZN|BE","08.10.2023 19:00 - 08.10.2023 20:00 (CET/CEST)","1","211","146"
"BZN|BE","08.10.2023 20:00 - 08.10.2023 21:00 (CET/CEST)","0","367","242"
"BZN|BE","08.10.2023 21:00 - 08.10.2023 22:00 (CET/CEST)","0","376","399"
"BZN|BE","08.10.2023 22:00 - 08.10.2023 23:00 (CET/CEST)","0","512","596"
"BZN|BE","08.10.2023 23:00 - 09.10.2023 00:00 (CET/CEST)","0","643","837"
"BZN|BE","09.10.2023 00:00 - 09.10.2023 01:00 (CET/CEST)","0","681","874"
"BZN|BE","09.10.2023 01:00 - 09.10.2023 02:00 (CET/CEST)","0","533","919"
"BZN|BE","09.10.2023 02:00 - 09.10.2023 03:00 (CET/CEST)","0","481","894"
"BZN|BE","09.10.2023 03:00 - 09.10.2023 04:00 (CET/CEST)","0","444","798"
"BZN|BE","09.10.2023 04:00 - 09.10.2023 05:00 (CET/CEST)","0","615","669"
"BZN|BE","09.10.2023 05:00 - 09.10.2023 06:00 (CET/CEST)","0","613","619"
"BZN|BE","09.10.2023 06:00 - 09.10.2023 07:00 (CET/CEST)","0","387","602"
"BZN|BE","09.10.2023 07:00 - 09.10.2023 08:00 (CET/CEST)","0","297","585"
"BZN|BE","09.10.2023 08:00 - 09.10.2023 09:00 (CET/CEST)","104","440","528"
"BZN|BE","09.10.2023 09:00 - 09.10.2023 10:00 (CET/CEST)","639","535","472"
"BZN|BE","09.10.2023 10:00 - 09.10.2023 11:00 (CET/CEST)","1190","453","338"
"BZN|BE","09.10.2023 11:00 - 09.10.2023 12:00 (CET/CEST)","1840","524","258"
"BZN|BE","09.10.2023 12:00 - 09.10.2023 13:00 (CET/CEST)","2098","214","221"
"BZN|BE","09.10.2023 13:00 - 09.10.2023 14:00 (CET/CEST)","1960","75","203"
"BZN|BE","09.10.2023 14:00 - 09.10.2023 15:00 (CET/CEST)","1779","28","185"
"BZN|BE","09.10.2023 15:00 - 09.10.2023 16:00 (CET/CEST)","1623","32","157"
"BZN|BE","09.10.2023 16:00 - 09.10.2023 17:00 (CET/CEST)","1272","16","149"
"BZN|BE","09.10.2023 17:00 - 09.10.2023 18:00 (CET/CEST)","839","","122"
"BZN|BE","09.10.2023 18:00 - 09.10.2023 19:00 (CET/CEST)","225","","116"
"BZN|BE","09.10.2023 19:00 - 09.10.2023 20:00 (CET/CEST)","1","","138"
"BZN|BE","09.10.2023 20:00 - 09.10.2023 21:00 (CET/CEST)","0","","136"
"BZN|BE","09.10.2023 21:00 - 09.10.2023 22:00 (CET/CEST)","0","","126"
"BZN|BE","09.10.2023 22:00 - 09.10.2023 23:00 (CET/CEST)","0","","97"
"BZN|BE","09.10.2023 23:00 - 10.10.2023 00:00 (CET/CEST)","0","","48"
"BZN|BE","10.10.2023 00:00 - 10.10.2023 01:00 (CET/CEST)","0","33","37"
"BZN|BE","10.10.2023 01:00 - 10.10.2023 02:00 (CET/CEST)","0","67","37"
"BZN|BE","10.10.2023 02:00 - 10.10.2023 03:00 (CET/CEST)","0","98","51"
"BZN|BE","10.10.2023 03:00 - 10.10.2023 04:00 (CET/CEST)","0","204","125"
"BZN|BE","10.10.2023 04:00 - 10.10.2023 05:00 (CET/CEST)","0","256","242"
"BZN|BE","10.10.2023 05:00 - 10.10.2023 06:00 (CET/CEST)","0","226","350"
"BZN|BE","10.10.2023 06:00 - 10.10.2023 07:00 (CET/CEST)","0","339","420"
"BZN|BE","10.10.2023 07:00 - 10.10.2023 08:00 (CET/CEST)","0","380","517"
"BZN|BE","10.10.2023 08:00 - 10.10.2023 09:00 (CET/CEST)","192","499","647"
"BZN|BE","10.10.2023 09:00 - 10.10.2023 10:00 (CET/CEST)","861","585","676"
"BZN|BE","10.10.2023 10:00 - 10.10.2023 11:00 (CET/CEST)","1870","691","509"
"BZN|BE","10.10.2023 11:00 - 10.10.2023 12:00 (CET/CEST)","2958","726","312"
"BZN|BE","10.10.2023 12:00 - 10.10.2023 13:00 (CET/CEST)","3850","787","254"
"BZN|BE","10.10.2023 13:00 - 10.10.2023 14:00 (CET/CEST)","4322","1040","278"
"BZN|BE","10.10.2023 14:00 - 10.10.2023 15:00 (CET/CEST)","4158","1405","340"
"BZN|BE","10.10.2023 15:00 - 10.10.2023 16:00 (CET/CEST)","3371","1750","354"
"BZN|BE","10.10.2023 16:00 - 10.10.2023 17:00 (CET/CEST)","2195","1619","355"
"BZN|BE","10.10.2023 17:00 - 10.10.2023 18:00 (CET/CEST)","1016","1812","438"
"BZN|BE","10.10.2023 18:00 - 10.10.2023 19:00 (CET/CEST)","172","1992","792"
"BZN|BE","10.10.2023 19:00 - 10.10.2023 20:00 (CET/CEST)","0","2058","1203"
"BZN|BE","10.10.2023 20:00 - 10.10.2023 21:00 (CET/CEST)","0","2102","1486"
"BZN|BE","10.10.2023 21:00 - 10.10.2023 22:00 (CET/CEST)","0","2052","1498"
"BZN|BE","10.10.2023 22:00 - 10.10.2023 23:00 (CET/CEST)","0","2065","1380"
"BZN|BE","10.10.2023 23:00 - 11.10.2023 00:00 (CET/CEST)","0","2024","1284"
"BZN|BE","11.10.2023 00:00 - 11.10.2023 01:00 (CET/CEST)","0","1994","1238"
"BZN|BE","11.10.2023 01:00 - 11.10.2023 02:00 (CET/CEST)","0","1965","1182"
"BZN|BE","11.10.2023 02:00 - 11.10.2023 03:00 (CET/CEST)","0","1946","1181"
"BZN|BE","11.10.2023 03:00 - 11.10.2023 04:00 (CET/CEST)","0","1918","1085"
"BZN|BE","11.10.2023 04:00 - 11.10.2023 05:00 (CET/CEST)","0","1799","1073"
"BZN|BE","11.10.2023 05:00 - 11.10.2023 06:00 (CET/CEST)","0","1803","1103"
"BZN|BE","11.10.2023 06:00 - 11.10.2023 07:00 (CET/CEST)","0","2009","1149"
"BZN|BE","11.10.2023 07:00 - 11.10.2023 08:00 (CET/CEST)","0","1917","1168"
"BZN|BE","11.10.2023 08:00 - 11.10.2023 09:00 (CET/CEST)","217","1792","1116"
"BZN|BE","11.10.2023 09:00 - 11.10.2023 10:00 (CET/CEST)","862","1789","956"
"BZN|BE","11.10.2023 10:00 - 11.10.2023 11:00 (CET/CEST)","1417","1951","769"
"BZN|BE","11.10.2023 11:00 - 11.10.2023 12:00 (CET/CEST)","2055","1997","708"
"BZN|BE","11.10.2023 12:00 - 11.10.2023 13:00 (CET/CEST)","2883","2018","645"
"BZN|BE","11.10.2023 13:00 - 11.10.2023 14:00 (CET/CEST)","3331","2026","609"
"BZN|BE","11.10.2023 14:00 - 11.10.2023 15:00 (CET/CEST)","2815","2011","608"
"BZN|BE","11.10.2023 15:00 - 11.10.2023 16:00 (CET/CEST)","2215","1797","654"
"BZN|BE","11.10.2023 16:00 - 11.10.2023 17:00 (CET/CEST)","1251","1649","779"
"BZN|BE","11.10.2023 17:00 - 11.10.2023 18:00 (CET/CEST)","513","1422","939"
"BZN|BE","11.10.2023 18:00 - 11.10.2023 19:00 (CET/CEST)","88","1322","1119"
"BZN|BE","11.10.2023 19:00 - 11.10.2023 20:00 (CET/CEST)","0","978","1137"
"BZN|BE","11.10.2023 20:00 - 11.10.2023 21:00 (CET/CEST)","0","1103","1191"
"BZN|BE","11.10.2023 21:00 - 11.10.2023 22:00 (CET/CEST)","0","1318","1195"
"BZN|BE","11.10.2023 22:00 - 11.10.2023 23:00 (CET/CEST)","0","1223","1253"
"BZN|BE","11.10.2023 23:00 - 12.10.2023 00:00 (CET/CEST)","0","1621","1095"
"BZN|BE","12.10.2023 00:00 - 12.10.2023 01:00 (CET/CEST)","0","1371","962"
"BZN|BE","12.10.2023 01:00 - 12.10.2023 02:00 (CET/CEST)","0","1073","791"
"BZN|BE","12.10.2023 02:00 - 12.10.2023 03:00 (CET/CEST)","0","518","684"
"BZN|BE","12.10.2023 03:00 - 12.10.2023 04:00 (CET/CEST)","0","187","456"
"BZN|BE","12.10.2023 04:00 - 12.10.2023 05:00 (CET/CEST)","0","567","323"
"BZN|BE","12.10.2023 05:00 - 12.10.2023 06:00 (CET/CEST)","0","658","402"
"BZN|BE","12.10.2023 06:00 - 12.10.2023 07:00 (CET/CEST)","0","608","605"
"BZN|BE","12.10.2023 07:00 - 12.10.2023 08:00 (CET/CEST)","0","455","613"
"BZN|BE","12.10.2023 08:00 - 12.10.2023 09:00 (CET/CEST)","21","445","474"
"BZN|BE","12.10.2023 09:00 - 12.10.2023 10:00 (CET/CEST)","259","441","459"
"BZN|BE","12.10.2023 10:00 - 12.10.2023 11:00 (CET/CEST)","554","708","445"
"BZN|BE","12.10.2023 11:00 - 12.10.2023 12:00 (CET/CEST)","785","989","503"
"BZN|BE","12.10.2023 12:00 - 12.10.2023 13:00 (CET/CEST)","868","1230","548"
"BZN|BE","12.10.2023 13:00 - 12.10.2023 14:00 (CET/CEST)","706","1503","655"
"BZN|BE","12.10.2023 14:00 - 12.10.2023 15:00 (CET/CEST)","633","1610","728"
"BZN|BE","12.10.2023 15:00 - 12.10.2023 16:00 (CET/CEST)","575","1280","760"
"BZN|BE","12.10.2023 16:00 - 12.10.2023 17:00 (CET/CEST)","474","1093","751"
"BZN|BE","12.10.2023 17:00 - 12.10.2023 18:00 (CET/CEST)","173","954","775"
"BZN|BE","12.10.2023 18:00 - 12.10.2023 19:00 (CET/CEST)","24","690","786"
"BZN|BE","12.10.2023 19:00 - 12.10.2023 20:00 (CET/CEST)","0","606","754"
"BZN|BE","12.10.2023 20:00 - 12.10.2023 21:00 (CET/CEST)","0","530","772"
"BZN|BE","12.10.2023 21:00 - 12.10.2023 22:00 (CET/CEST)","0","525","710"
"BZN|BE","12.10.2023 22:00 - 12.10.2023 23:00 (CET/CEST)","0","782","673"
"BZN|BE","12.10.2023 23:00 - 13.10.2023 00:00 (CET/CEST)","0","1327","674"
"BZN|BE","13.10.2023 00:00 - 13.10.2023 01:00 (CET/CEST)","0","1483","713"
"BZN|BE","13.10.2023 01:00 - 13.10.2023 02:00 (CET/CEST)","0","1676","673"
"BZN|BE","13.10.2023 02:00 - 13.10.2023 03:00 (CET/CEST)","0","1342","624"
"BZN|BE","13.10.2023 03:00 - 13.10.2023 04:00 (CET/CEST)","0","831","695"
"BZN|BE","13.10.2023 04:00 - 13.10.2023 05:00 (CET/CEST)","0","1795","907"
"BZN|BE","13.10.2023 05:00 - 13.10.2023 06:00 (CET/CEST)","0","1988","1114"
"BZN|BE","13.10.2023 06:00 - 13.10.2023 07:00 (CET/CEST)","0","1566","1221"
"BZN|BE","13.10.2023 07:00 - 13.10.2023 08:00 (CET/CEST)","0","2035","1371"
"BZN|BE","13.10.2023 08:00 - 13.10.2023 09:00 (CET/CEST)","74","2156","1778"
"BZN|BE","13.10.2023 09:00 - 13.10.2023 10:00 (CET/CEST)","509","2159","1951"
"BZN|BE","13.10.2023 10:00 - 13.10.2023 11:00 (CET/CEST)","879","2151","1959"
"BZN|BE","13.10.2023 11:00 - 13.10.2023 12:00 (CET/CEST)","1094","2152","1940"
"BZN|BE","13.10.2023 12:00 - 13.10.2023 13:00 (CET/CEST)","1027","2141","2002"
"BZN|BE","13.10.2023 13:00 - 13.10.2023 14:00 (CET/CEST)","1121","2152","2007"
"BZN|BE","13.10.2023 14:00 - 13.10.2023 15:00 (CET/CEST)","878","2129","1984"
"BZN|BE","13.10.2023 15:00 - 13.10.2023 16:00 (CET/CEST)","720","2133","1891"
"BZN|BE","13.10.2023 16:00 - 13.10.2023 17:00 (CET/CEST)","472","2139","1755"
"BZN|BE","13.10.2023 17:00 - 13.10.2023 18:00 (CET/CEST)","146","2099","1708"
"BZN|BE","13.10.2023 18:00 - 13.10.2023 19:00 (CET/CEST)","6","2107","1972"
"BZN|BE","13.10.2023 19:00 - 13.10.2023 20:00 (CET/CEST)","0","2085","2007"
"BZN|BE","13.10.2023 20:00 - 13.10.2023 21:00 (CET/CEST)","0","2002","1921"
"BZN|BE","13.10.2023 21:00 - 13.10.2023 22:00 (CET/CEST)","0","1816","2011"
"BZN|BE","13.10.2023 22:00 - 13.10.2023 23:00 (CET/CEST)","0","1759","2024"
"BZN|BE","13.10.2023 23:00 - 14.10.2023 00:00 (CET/CEST)","0","1709","2002"
"BZN|BE","14.10.2023 00:00 - 14.10.2023 01:00 (CET/CEST)","0","1851","1942"
"BZN|BE","14.10.2023 01:00 - 14.10.2023 02:00 (CET/CEST)","0","1905","1784"
"BZN|BE","14.10.2023 02:00 - 14.10.2023 03:00 (CET/CEST)","0","1898","1580"
"BZN|BE","14.10.2023 03:00 - 14.10.2023 04:00 (CET/CEST)","0","1678","1486"
"BZN|BE","14.10.2023 04:00 - 14.10.2023 05:00 (CET/CEST)","0","1565","1252"
"BZN|BE","14.10.2023 05:00 - 14.10.2023 06:00 (CET/CEST)","0","1772","1078"
"BZN|BE","14.10.2023 06:00 - 14.10.2023 07:00 (CET/CEST)","0","1690","1003"
"BZN|BE","14.10.2023 07:00 - 14.10.2023 08:00 (CET/CEST)","0","1672","842"
"BZN|BE","14.10.2023 08:00 - 14.10.2023 09:00 (CET/CEST)","231","1830","768"
"BZN|BE","14.10.2023 09:00 - 14.10.2023 10:00 (CET/CEST)","1246","1509","606"
"BZN|BE","14.10.2023 10:00 - 14.10.2023 11:00 (CET/CEST)","2467","1353","484"
"BZN|BE","14.10.2023 11:00 - 14.10.2023 12:00 (CET/CEST)","3279","1277","586"
"BZN|BE","14.10.2023 12:00 - 14.10.2023 13:00 (CET/CEST)","2992","1238","859"
"BZN|BE","14.10.2023 13:00 - 14.10.2023 14:00 (CET/CEST)","2700","1168","931"
"BZN|BE","14.10.2023 14:00 - 14.10.2023 15:00 (CET/CEST)","2275","990","1031"
"BZN|BE","14.10.2023 15:00 - 14.10.2023 16:00 (CET/CEST)","1645","851","939"
"BZN|BE","14.10.2023 16:00 - 14.10.2023 17:00 (CET/CEST)","1132","822","831"
"BZN|BE","14.10.2023 17:00 - 14.10.2023 18:00 (CET/CEST)","575","954","641"
"BZN|BE","14.10.2023 18:00 - 14.10.2023 19:00 (CET/CEST)","93","887","475"
"BZN|BE","14.10.2023 19:00 - 14.10.2023 20:00 (CET/CEST)","0","647","390"
"BZN|BE","14.10.2023 20:00 - 14.10.2023 21:00 (CET/CEST)","0","500","325"
"BZN|BE","14.10.2023 21:00 - 14.10.2023 22:00 (CET/CEST)","0","565","323"
"BZN|BE","14.10.2023 22:00 - 14.10.2023 23:00 (CET/CEST)","0","944","340"
"BZN|BE","14.10.2023 23:00 - 15.10.2023 00:00 (CET/CEST)","0","1571","345"
"BZN|BE","15.10.2023 00:00 - 15.10.2023 01:00 (CET/CEST)","0","1535","513"
"BZN|BE","15.10.2023 01:00 - 15.10.2023 02:00 (CET/CEST)","0","1737","642"
"BZN|BE","15.10.2023 02:00 - 15.10.2023 03:00 (CET/CEST)","0","1555","732"
"BZN|BE","15.10.2023 03:00 - 15.10.2023 04:00 (CET/CEST)","0","1558","761"
"BZN|BE","15.10.2023 04:00 - 15.10.2023 05:00 (CET/CEST)","0","1572","739"
"BZN|BE","15.10.2023 05:00 - 15.10.2023 06:00 (CET/CEST)","0","1693","754"
"BZN|BE","15.10.2023 06:00 - 15.10.2023 07:00 (CET/CEST)","0","1687","806"
"BZN|BE","15.10.2023 07:00 - 15.10.2023 08:00 (CET/CEST)","0","1749","810"
"BZN|BE","15.10.2023 08:00 - 15.10.2023 09:00 (CET/CEST)","206","1915","746"
"BZN|BE","15.10.2023 09:00 - 15.10.2023 10:00 (CET/CEST)","1128","1763","568"
"BZN|BE","15.10.2023 10:00 - 15.10.2023 11:00 (CET/CEST)","1941","1418","546"
"BZN|BE","15.10.2023 11:00 - 15.10.2023 12:00 (CET/CEST)","2366","1318","594"
"BZN|BE","15.10.2023 12:00 - 15.10.2023 13:00 (CET/CEST)","2794","1127","516"
"BZN|BE","15.10.2023 13:00 - 15.10.2023 14:00 (CET/CEST)","2506","966","355"
"BZN|BE","15.10.2023 14:00 - 15.10.2023 15:00 (CET/CEST)","2232","836","304"
"BZN|BE","15.10.2023 15:00 - 15.10.2023 16:00 (CET/CEST)","2185","582","291"
"BZN|BE","15.10.2023 16:00 - 15.10.2023 17:00 (CET/CEST)","1467","796","250"
"BZN|BE","15.10.2023 17:00 - 15.10.2023 18:00 (CET/CEST)","755","611","183"
"BZN|BE","15.10.2023 18:00 - 15.10.2023 19:00 (CET/CEST)","80","467","95"
"BZN|BE","15.10.2023 19:00 - 15.10.2023 20:00 (CET/CEST)","0","357","77"
"BZN|BE","15.10.2023 20:00 - 15.10.2023 21:00 (CET/CEST)","0","241","58"
"BZN|BE","15.10.2023 21:00 - 15.10.2023 22:00 (CET/CEST)","0","250","54"
"BZN|BE","15.10.2023 22:00 - 15.10.2023 23:00 (CET/CEST)","0","129","50"
"BZN|BE","15.10.2023 23:00 - 16.10.2023 00:00 (CET/CEST)","0","203","34"
"BZN|BE","16.10.2023 00:00 - 16.10.2023 01:00 (CET/CEST)","0","70","35"
"BZN|BE","16.10.2023 01:00 - 16.10.2023 02:00 (CET/CEST)","0","31","34"
"BZN|BE","16.10.2023 02:00 - 16.10.2023 03:00 (CET/CEST)","0","29","28"
"BZN|BE","16.10.2023 03:00 - 16.10.2023 04:00 (CET/CEST)","0","45","21"
"BZN|BE","16.10.2023 04:00 - 16.10.2023 05:00 (CET/CEST)","0","39","23"
"BZN|BE","16.10.2023 05:00 - 16.10.2023 06:00 (CET/CEST)","0","25","28"
"BZN|BE","16.10.2023 06:00 - 16.10.2023 07:00 (CET/CEST)","0","14","37"
"BZN|BE","16.10.2023 07:00 - 16.10.2023 08:00 (CET/CEST)","0","20","42"
"BZN|BE","16.10.2023 08:00 - 16.10.2023 09:00 (CET/CEST)","128","34","49"
"BZN|BE","16.10.2023 09:00 - 16.10.2023 10:00 (CET/CEST)","944","52","56"
"BZN|BE","16.10.2023 10:00 - 16.10.2023 11:00 (CET/CEST)","2006","13","42"
"BZN|BE","16.10.2023 11:00 - 16.10.2023 12:00 (CET/CEST)","2794","","27"
"BZN|BE","16.10.2023 12:00 - 16.10.2023 13:00 (CET/CEST)","3115","","45"
